"old_path","file_role","scientific_owner","active_status","tracked","baseline_manifest_member","destination_repo","proposed_new_path","rationale"
"10_biological_integration/03_evidence_priority_matrix.r","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/08_integration/03_evidence_priority_matrix.r","runnable analysis entrypoint; stage identity analysis/08_integration"
"10_biological_integration/04_wgcna_circular_atlas.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/08_integration/04_wgcna_circular_atlas.R","runnable analysis entrypoint; stage identity analysis/08_integration"
"10_biological_integration/04_wgcna_cross_compartment_overview.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/08_integration/04_wgcna_cross_compartment_overview.R","runnable analysis entrypoint; stage identity analysis/08_integration"
"10_biological_integration/05_gsea_wgcna_concordance.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/08_integration/05_gsea_wgcna_concordance.R","runnable analysis entrypoint; stage identity analysis/08_integration"
"10_biological_integration/05_manuscript_figure3_wgcna_protein_zoom.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/08_integration/05_manuscript_figure3_wgcna_protein_zoom.R","runnable analysis entrypoint; stage identity analysis/08_integration"
"10_biological_integration/06_gsea_wgcna_concordance_diagnostics.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/08_integration/06_gsea_wgcna_concordance_diagnostics.R","runnable analysis entrypoint; stage identity analysis/08_integration"
"10_biological_integration/07_gsea_wgcna_concordance_correction_audit.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/integration/07_gsea_wgcna_concordance_correction_audit.R","pipeline.yml legacy section: historical before/after reviewer correction audit"
"10_biological_integration/08_wgcna_candidate_protein_shortlist.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/08_integration/08_wgcna_candidate_protein_shortlist.R","runnable analysis entrypoint; stage identity analysis/08_integration"
"10_biological_integration/09_wgcna_sus_res_network_position.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/08_integration/09_wgcna_sus_res_network_position.R","runnable analysis entrypoint; stage identity analysis/08_integration"
"10_biological_integration/10_prepare_immunostaining_candidate_comparison.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/08_integration/10_prepare_immunostaining_candidate_comparison.R","runnable analysis entrypoint; stage identity analysis/08_integration"
"10_biological_integration/11_screen_immunostaining_candidate_panel.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/08_integration/11_screen_immunostaining_candidate_panel.R","runnable analysis entrypoint; stage identity analysis/08_integration"
"10_biological_integration/12_screen_immunostaining_separation_candidates.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/08_integration/12_screen_immunostaining_separation_candidates.R","runnable analysis entrypoint; stage identity analysis/08_integration"
"10_biological_integration/README_gsea_wgcna_concordance.md","DOCUMENTATION","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","analysis/08_integration/README_gsea_wgcna_concordance.md","stage-local documentation"
"11_spatial_systems/01_spatial_systems_data_contract.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/03_spatial_validation/01_spatial_systems_data_contract.R","runnable analysis entrypoint; stage identity analysis/03_spatial_validation"
"11_spatial_systems/02_bilateral_spatial_identity.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/03_spatial_validation/02_bilateral_spatial_identity.R","runnable analysis entrypoint; stage identity analysis/03_spatial_validation"
"11_spatial_systems/03_bilateral_empirical_compartment.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/03_spatial_validation/03_bilateral_empirical_compartment.R","runnable analysis entrypoint; stage identity analysis/03_spatial_validation"
"11_spatial_systems/04_wgcna_module_bilateral.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/03_spatial_validation/04_wgcna_module_bilateral.R","runnable analysis entrypoint; stage identity analysis/03_spatial_validation"
"11_spatial_systems/05_wgcna_module_celltype_annotation.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/03_spatial_validation/05_wgcna_module_celltype_annotation.R","runnable analysis entrypoint; stage identity analysis/03_spatial_validation"
"11_spatial_systems/06_bilateral_variance_decomposition.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/03_spatial_validation/06_bilateral_variance_decomposition.R","runnable analysis entrypoint; stage identity analysis/03_spatial_validation"
"11_spatial_systems/07_spatial_systems_foundation_validation.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/03_spatial_validation/07_spatial_systems_foundation_validation.R","runnable analysis entrypoint; stage identity analysis/03_spatial_validation"
"11_spatial_systems/08_module_spatial_cell_atlas.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/03_spatial_validation/08_module_spatial_cell_atlas.R","runnable analysis entrypoint; stage identity analysis/03_spatial_validation"
"11_spatial_systems/09_protein_spatial_cell_atlas.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/03_spatial_validation/09_protein_spatial_cell_atlas.R","runnable analysis entrypoint; stage identity analysis/03_spatial_validation"
"11_spatial_systems/10_neuropil_spatial_detection_context.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/03_spatial_validation/10_neuropil_spatial_detection_context.R","runnable analysis entrypoint; stage identity analysis/03_spatial_validation"
"11_spatial_systems/11_spatial_systems_atlas_workbook.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/03_spatial_validation/11_spatial_systems_atlas_workbook.R","runnable analysis entrypoint; stage identity analysis/03_spatial_validation"
"11_spatial_systems/12_neuropil_spatial_precision_context.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/03_spatial_validation/12_neuropil_spatial_precision_context.R","runnable analysis entrypoint; stage identity analysis/03_spatial_validation"
"11_spatial_systems/13_animal_spatial_networks.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/03_spatial_validation/13_animal_spatial_networks.R","runnable analysis entrypoint; stage identity analysis/03_spatial_validation"
"11_spatial_systems/14_network_group_organization.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/03_spatial_validation/14_network_group_organization.R","runnable analysis entrypoint; stage identity analysis/03_spatial_validation"
"11_spatial_systems/15_network_legacy_workbook_validation.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/03_spatial_validation/15_network_legacy_workbook_validation.R","registered inside pipeline.yml stages (line 1081), not the legacy section; validates canonical networks against the legacy workbook"
"11_spatial_systems/16_ca2_slm_robustness_audit.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/03_spatial_validation/16_ca2_slm_robustness_audit.R","runnable analysis entrypoint; stage identity analysis/03_spatial_validation"
"11_spatial_systems/17_stress_identity_robustness.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/03_spatial_validation/17_stress_identity_robustness.R","runnable analysis entrypoint; stage identity analysis/03_spatial_validation"
"11_spatial_systems/18_ca2_slm_robustness_workbook.R","ANALYSIS_ENTRYPOINT","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","analysis/03_spatial_validation/18_ca2_slm_robustness_workbook.R","runnable analysis entrypoint; stage identity analysis/03_spatial_validation"
"90_testing/README.md","LEGACY_SUPERSEDED","proteomics","ARCHIVABLE",TRUE,FALSE,"pRoteomics","archive/exploratory/README.md","exploratory clusterProfiler / WGCNA scratch generations"
"90_testing/WGCNAtraitpreservation.r","LEGACY_SUPERSEDED","proteomics","ARCHIVABLE",TRUE,FALSE,"pRoteomics","archive/exploratory/WGCNAtraitpreservation.r","exploratory clusterProfiler / WGCNA scratch generations"
"90_testing/chord_diagram.r","LEGACY_SUPERSEDED","proteomics","ARCHIVABLE",TRUE,FALSE,"pRoteomics","archive/exploratory/chord_diagram.r","exploratory clusterProfiler / WGCNA scratch generations"
"90_testing/clusterProfilerBatch.r","LEGACY_SUPERSEDED","proteomics","ARCHIVABLE",TRUE,FALSE,"pRoteomics","archive/exploratory/clusterProfilerBatch.r","exploratory clusterProfiler / WGCNA scratch generations"
"90_testing/clusterProfiler_test.r","LEGACY_SUPERSEDED","proteomics","ARCHIVABLE",TRUE,FALSE,"pRoteomics","archive/exploratory/clusterProfiler_test.r","exploratory clusterProfiler / WGCNA scratch generations"
"90_testing/clusterProfiler_v0.0.1.r","LEGACY_SUPERSEDED","proteomics","ARCHIVABLE",TRUE,FALSE,"pRoteomics","archive/exploratory/clusterProfiler_v0.0.1.r","exploratory clusterProfiler / WGCNA scratch generations"
"90_testing/clusterProfiler_v2.r","LEGACY_SUPERSEDED","proteomics","ARCHIVABLE",TRUE,FALSE,"pRoteomics","archive/exploratory/clusterProfiler_v2.r","exploratory clusterProfiler / WGCNA scratch generations"
"90_testing/clusterProfiler_v3.r","LEGACY_SUPERSEDED","proteomics","ARCHIVABLE",TRUE,FALSE,"pRoteomics","archive/exploratory/clusterProfiler_v3.r","exploratory clusterProfiler / WGCNA scratch generations"
"90_testing/clusterProfiler_v3_test.r","LEGACY_SUPERSEDED","proteomics","ARCHIVABLE",TRUE,FALSE,"pRoteomics","archive/exploratory/clusterProfiler_v3_test.r","exploratory clusterProfiler / WGCNA scratch generations"
"90_testing/clusterProfiler_v3_test_2.r","LEGACY_SUPERSEDED","proteomics","ARCHIVABLE",TRUE,FALSE,"pRoteomics","archive/exploratory/clusterProfiler_v3_test_2.r","exploratory clusterProfiler / WGCNA scratch generations"
"90_testing/compareGOBatch.r","LEGACY_SUPERSEDED","proteomics","ARCHIVABLE",TRUE,FALSE,"pRoteomics","archive/exploratory/compareGOBatch.r","exploratory clusterProfiler / WGCNA scratch generations"
"90_testing/compareGO_reduced.r","LEGACY_SUPERSEDED","proteomics","ARCHIVABLE",TRUE,FALSE,"pRoteomics","archive/exploratory/compareGO_reduced.r","exploratory clusterProfiler / WGCNA scratch generations"
"99_audits/part29/atlas_completeness.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/part29/atlas_completeness.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/part29/atlas_lineage.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/part29/atlas_lineage.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/part29/atlas_renderer_scale_audit.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/part29/atlas_renderer_scale_audit.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/part29/bh_family_and_fgsea_floor_audit.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/part29/bh_family_and_fgsea_floor_audit.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/part29/camera_feasibility.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/part29/camera_feasibility.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/part29/camera_sensitivity.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/part29/camera_sensitivity.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/part29/camera_summaries.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/part29/camera_summaries.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/part29/canonical_gsea_contract_audit.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/part29/canonical_gsea_contract_audit.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/part29/coverage_audit_sections_16_17_18.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/part29/coverage_audit_sections_16_17_18.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/part29/decisions_and_lineage.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/part29/decisions_and_lineage.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/part29/duplicate_gene_collapse_audit.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/part29/duplicate_gene_collapse_audit.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/part29/final_atlas_docs.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/part29/final_atlas_docs.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/part29/final_atlas_sanity.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/part29/final_atlas_sanity.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/part29/gsea_contract_audit.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/part29/gsea_contract_audit.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/part29/m11_activate.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/part29/m11_activate.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/part29/registry_and_overlap.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/part29/registry_and_overlap.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/part29/registry_v3_build.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/part29/registry_v3_build.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/part29/registry_v3_promote.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/part29/registry_v3_promote.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/part29/wgcna_registry_final_review.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/part29/wgcna_registry_final_review.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/program_evidence/01_build_ledger.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/program_evidence/01_build_ledger.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/program_evidence/02_omitted_recheck.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/program_evidence/02_omitted_recheck.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/program_evidence/03_review_book.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/program_evidence/03_review_book.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/program_evidence/04_rules_and_chromatin.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/program_evidence/04_rules_and_chromatin.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/publication_hardening/00_checkpoint.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/publication_hardening/00_checkpoint.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/publication_hardening/01_manuscript_contract.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/publication_hardening/01_manuscript_contract.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/publication_hardening/02_statistical_audits.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/publication_hardening/02_statistical_audits.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/publication_hardening/03_statistical_contract_doc.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/publication_hardening/03_statistical_contract_doc.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/publication_hardening/04_architecture_inventory.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/publication_hardening/04_architecture_inventory.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/publication_hardening/05_output_and_layer_review.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/publication_hardening/05_output_and_layer_review.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/publication_hardening/06_target_structure_and_risk.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/publication_hardening/06_target_structure_and_risk.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/publication_hardening/07_ph002_language_scan.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/publication_hardening/07_ph002_language_scan.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/publication_hardening/08_ph002_delta_audit.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/publication_hardening/08_ph002_delta_audit.R","provenance / robustness audit, not an analysis entrypoint"
"99_audits/publication_hardening/09_verification_state.R","AUDIT","proteomics","ACTIVE_SUPPORT",TRUE,FALSE,"pRoteomics","audits/publication_hardening/09_verification_state.R","provenance / robustness audit, not an analysis entrypoint"
